row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,product_id,product_name,quantity,sales_amount
5788,ORD1465,07-02-2025,16-02-2025,Same Day,CUST3295,Amit Johnson,Corporate,UK,Bangalore,P1007,Router,10,4137.34
5789,ORD2377,11-11-2023,13-11-2023,Second Class,CUST3000,Sarah Davis,Consumer,Canada,New York,P1004,Monitor,1,2626.23
5790,ORD2230,12-10-2024,17-10-2024,First Class,CUST3302,Rahul Smith,Consumer,India,New York,P1005,Headphones,3,3991.4
5791,ORD1478,01-01-2024,11-01-2024,Second Class,CUST1381,Emily Gupta,Home Office,Germany,Toronto,P1002,Keyboard,5,3538.43
5792,ORD2457,27-06-2024,30-06-2024,Standard Class,CUST1687,John Patel,Consumer,Germany,Berlin,P1007,Router,1,226.17
5793,,18-02-2023,25-02-2023,First Class,CUST2747,Chris Patel,Consumer,India,Delhi,P1003,Mouse,3,1796.11
5794,ORD1314,16-09-2023,21-09-2023,Same Day,CUST2699,Chris Brown,Home Office,USA,Mumbai,P1004,Monitor,7,2122.34
5795,ORD1717,24-09-2023,30-09-2023,Same Day,CUST3029,John Davis,Corporate,India,Berlin,P1007,Router,1,382.2
5796,ORD1104,02-08-2024,08-08-2024,Same Day,CUST2447,Sarah Taylor,Home Office,USA,London,P1006,Printer,8,2800.38
5797,ORD2408,30-07-2023,07-08-2023,Standard Class,CUST2947,Sneha Johnson,Home Office,Germany,London,P1002,Keyboard,7,3107.89
5798,ORD2409,06-03-2023,14-03-2023,Same Day,CUST2347,Olivia Taylor,Consumer,UK,Pune,P1002,Keyboard,9,3171.3
5799,ORD1879,23-05-2023,27-05-2023,Same Day,CUST3123,David Smith,Home Office,Canada,Pune,P1004,Monitor,10,1852.06
5800,ORD1161,19-12-2023,26-12-2023,Standard Class,CUST1039,John Smith,Corporate,Canada,Pune,P1003,Mouse,10,3787.19
5801,ORD1091,20-03-2024,26-03-2024,First Class,CUST3423,John Smith,Consumer,Canada,Mumbai,P1007,Router,9,4671.04
5802,ORD1129,06-11-2023,13-11-2023,Standard Class,CUST1221,Michael Gupta,Home Office,UK,Delhi,P1004,Monitor,4,2380.76
5803,ORD2036,18-07-2023,26-07-2023,Second Class,CUST1970,Jane Wilson,Corporate,India,Pune,P1007,Router,3,1999.17
5804,ORD1036,31-12-2099,10-02-2025,Second Class,CUST1527,Robert Sharma,Home Office,USA,Bangalore,P1007,Router,7,713.43
5805,ORD1192,26-08-2023,31-08-2023,Standard Class,CUST2030,Anjali Taylor,Corporate,Canada,Bangalore,P1003,Mouse,1,778.8
5806,ORD2212,27-05-2024,03-06-2024,Standard Class,CUST1332,Amit Smith,Consumer,India,Toronto,P1003,Mouse,9,2739.08
5807,ORD1393,09-01-2024,19-01-2024,Second Class,CUST2430,Olivia Taylor,Consumer,Canada,Bangalore,P1002,Keyboard,8,4547.03
5808,ORD1577,02-04-2024,11-04-2024,First Class,CUST2356,Sneha Miller,Consumer,Germany,Berlin,P1003,Mouse,9,608.4
5809,ORD1443,07-08-2023,17-08-2023,Same Day,CUST1608,Sarah Brown,Home Office,Germany,Delhi,P1002,Keyboard,4,3112.92
5810,ORD2440,17-12-2024,25-12-2024,First Class,CUST1379,Chris Davis,Home Office,Canada,Mumbai,P1006,Printer,6,4617.6
5811,ORD1584,05-04-2025,10-04-2025,First Class,CUST2217,Priya Patel,Corporate,USA,Delhi,P1001,Laptop,5,4901.83
5812,ORD1412,07-03-2024,17-03-2024,Same Day,CUST1140,Chris Brown,Home Office,UK,Pune,P1001,Laptop,5,3388.62
5813,ORD1025,07-12-2024,15-12-2024,Same Day,CUST3256,Priya Taylor,Home Office,Canada,Berlin,P1002,Keyboard,6,3711.24
5814,ORD2409,27-01-2024,28-01-2024,First Class,CUST2283,Chris Wilson,Corporate,Canada,New York,P1001,Laptop,3,2506.38
5815,ORD1757,24-08-2023,01-09-2023,Same Day,CUST1850,Michael Sharma,Home Office,Germany,London,P1004,Monitor,4,2282.54
5816,ORD1523,16-11-2023,21-11-2023,Standard Class,CUST1669,,Corporate,Germany,London,P1008,SSD,2,1486.01
5817,ORD2304,05-09-2023,12-09-2023,Standard Class,CUST1246,Rahul Johnson,Consumer,UK,London,P1003,Mouse,4,4324.97
5818,ORD1104,18-05-2023,28-05-2023,Standard Class,CUST3080,Olivia Miller,Corporate,USA,Berlin,P1008,SSD,1,4697.8
5819,ORD2358,24-09-2023,25-09-2023,Second Class,CUST3023,David Taylor,Home Office,Canada,Berlin,P1002,Keyboard,9,4061.22
5820,ORD1877,06-05-2025,10-05-2025,Same Day,CUST3492,Michael Wilson,Corporate,India,Mumbai,P1008,SSD,6,3614.75
5821,ORD2170,07-10-2024,17-10-2024,Standard Class,CUST3235,Olivia Smith,Corporate,UK,Berlin,P1004,Monitor,10,1460.7
5822,ORD1052,31-12-2099,03-12-2023,Standard Class,CUST2365,Rahul Wilson,Home Office,India,Toronto,P1006,Printer,1,1250.51
5823,ORD1676,05-03-2024,08-03-2024,Invalid Mode,CUST2577,Jane Smith,Home Office,UK,Mumbai,P1008,SSD,1,4943.58
5824,ORD2227,12-04-2023,20-04-2023,First Class,CUST2002,Priya Brown,Home Office,India,Berlin,P1002,Keyboard,8,4977.95
5825,ORD1536,07-01-2023,16-01-2023,Same Day,CUST3365,Priya Patel,Home Office,USA,Pune,P1005,Headphones,2,1844.57
5826,ORD1594,27-11-2023,29-11-2023,First Class,CUST1878,Anjali Davis,Home Office,Germany,Delhi,P1007,Router,9,2696.04
5827,ORD1790,14-05-2025,22-05-2025,Standard Class,CUST3429,Priya Wilson,Consumer,Germany,Toronto,P1001,Laptop,9,3935.95
5828,ORD2130,04-12-2024,12-12-2024,Same Day,CUST1393,Rahul Taylor,Home Office,Canada,Delhi,P1006,Printer,4,307.32
5829,ORD1899,16-12-2023,22-12-2023,Same Day,CUST1385,Robert Patel,Home Office,UK,Pune,P1008,SSD,4,4186.57
5830,ORD1075,19-01-2025,01-01-2022,Second Class,CUST1672,John Sharma,Corporate,Canada,Delhi,P1004,Monitor,1,2129.23
5831,,14-05-2024,17-05-2024,Same Day,CUST1347,Rahul Wilson,Home Office,India,Mumbai,P1004,Monitor,3,4293.41
5832,ORD2436,14-11-2024,17-11-2024,Second Class,CUST3092,Sneha Smith,Consumer,Canada,New York,P1007,Router,10,4366.86
5833,ORD1314,03-05-2025,12-05-2025,Second Class,CUST1305,Emily Johnson,Home Office,USA,Delhi,P1001,Laptop,7,1611.31
5834,ORD2077,29-03-2023,06-04-2023,Second Class,CUST3382,Sneha Brown,Corporate,Canada,Bangalore,P1008,SSD,7,1208.8
5835,ORD1850,27-06-2024,29-06-2024,Second Class,CUST1071,Emily Davis,Consumer,UK,Delhi,P1003,Mouse,7,290.7
5836,ORD1140,12-10-2024,14-10-2024,Second Class,CUST2001,Olivia Smith,Corporate,USA,Mumbai,P1002,Keyboard,2,3166.79
5837,ORD1340,31-03-2023,03-04-2023,Second Class,CUST2701,Emily Brown,Consumer,India,Pune,P1005,Headphones,1,2242.52
5838,ORD2308,07-10-2023,13-10-2023,Standard Class,CUST2425,Anjali Smith,Consumer,Germany,Pune,P1003,Mouse,2,3058.45
5839,ORD2482,17-04-2024,19-04-2024,Standard Class,CUST3091,Chris Patel,Home Office,India,Pune,P1006,Printer,2,4193.63
5840,ORD1661,24-01-2023,29-01-2023,Second Class,CUST1661,Anjali Patel,Consumer,India,Pune,P1002,Keyboard,3,4531.61
5841,ORD1933,07-03-2025,13-03-2025,Second Class,CUST2619,Priya Smith,Consumer,Germany,Mumbai,P1001,Laptop,10,2450.84
5842,ORD2142,09-01-2023,17-01-2023,First Class,CUST3478,Sarah Gupta,Consumer,Germany,Pune,P1002,Keyboard,1,1415.5
5843,ORD1226,07-11-2023,09-11-2023,Same Day,CUST3203,Amit Johnson,Corporate,UK,Toronto,P1005,Headphones,2,258.55
5844,ORD1715,22-07-2024,26-07-2024,Second Class,CUST2389,Olivia Miller,Consumer,USA,Berlin,P1005,Headphones,6,4385.66
5845,ORD1854,01-02-2025,04-02-2025,Same Day,CUST1229,Emily Brown,Consumer,USA,New York,P1005,Headphones,8,1721.1
5846,ORD2182,21-05-2025,23-05-2025,Second Class,CUST2458,Anjali Sharma,Consumer,Canada,New York,P1008,SSD,1,4928.49
5847,ORD2292,16-11-2024,22-11-2024,Standard Class,CUST1411,Amit Patel,Corporate,Canada,Berlin,P1006,Printer,2,2380.94
5848,ORD1047,29-03-2024,06-04-2024,Same Day,CUST2745,Olivia Sharma,Consumer,Canada,Pune,P1006,Printer,1,4261.97
5849,ORD2453,04-02-2024,06-02-2024,First Class,CUST1706,Chris Smith,Consumer,India,Berlin,P1001,Laptop,4,4609.02
5850,ORD1714,28-08-2023,06-09-2023,Second Class,CUST3050,Jane Patel,Home Office,Canada,Mumbai,P1007,Router,1,3619.7
5851,ORD2334,22-05-2025,31-05-2025,Invalid Mode,CUST2756,Rahul Smith,Consumer,Germany,London,P1007,Router,4,1340.04
5852,ORD1955,02-12-2023,08-12-2023,Same Day,CUST2218,,Corporate,UK,New York,P1001,Laptop,4,3825.43
5853,ORD1536,15-10-2023,22-10-2023,Same Day,CUST2633,Michael Sharma,Consumer,Germany,London,P1003,Mouse,2,2946.34
5854,ORD2426,18-06-2024,20-06-2024,Second Class,CUST1772,David Miller,Home Office,UK,Pune,P1004,Monitor,6,4584.16
5855,ORD1369,10-08-2024,20-08-2024,Same Day,CUST2888,Priya Gupta,Consumer,USA,London,P1003,Mouse,9,3106.38
5856,ORD2325,26-02-2024,28-02-2024,Standard Class,CUST1239,Jane Davis,Consumer,India,Bangalore,P1007,Router,8,2532.71
5857,ORD1138,31-03-2025,09-04-2025,Same Day,CUST3148,Sneha Miller,Consumer,Germany,Bangalore,P1008,SSD,1,2892.58
2,ORD1923,28-04-2024,01-05-2024,First Class,CUST1199,Daniel Smith,Home Office,India,Toronto,P1006,Printer,3,3185.31
5859,ORD1053,22-08-2024,27-08-2024,Same Day,CUST2617,John Patel,Consumer,Canada,Mumbai,P1007,Router,3,4081.69
5860,ORD1757,21-01-2025,24-01-2025,Second Class,CUST2884,Sneha Taylor,Corporate,India,Berlin,P1008,SSD,1,1352.29
5861,ORD1235,18-08-2024,19-08-2024,First Class,CUST1494,Robert Johnson,Corporate,Canada,Delhi,P1003,Mouse,4,4728.62
5862,ORD2167,10-10-2024,18-10-2024,Standard Class,CUST3327,Daniel Smith,Corporate,USA,Bangalore,P1004,Monitor,1,623.67
5863,ORD2210,14-06-2023,20-06-2023,Same Day,CUST2155,Priya Smith,Corporate,Germany,London,P1002,Keyboard,6,276.52
5864,ORD1418,31-12-2099,30-03-2023,First Class,CUST2108,Daniel Gupta,Consumer,UnknownCountry,Toronto,P1008,SSD,6,306.3
5865,ORD1969,12-04-2023,18-04-2023,Standard Class,CUST2983,David Taylor,Home Office,USA,Delhi,P1001,Laptop,7,2712.68
5866,ORD1113,25-03-2023,28-03-2023,Second Class,CUST1440,Olivia Patel,Consumer,Canada,Delhi,P1001,Laptop,1,2444.63
5867,ORD2391,07-03-2025,14-03-2025,First Class,CUST3016,Emily Gupta,Consumer,Germany,Toronto,P1008,SSD,10,3936.97
5868,ORD1918,25-05-2023,31-05-2023,Standard Class,CUST2786,Daniel Miller,Corporate,USA,Toronto,P1001,Laptop,6,4693.95
5869,ORD2054,04-04-2024,14-04-2024,Second Class,CUST1862,Jane Patel,Consumer,India,Mumbai,P1005,Headphones,9,438.2
5870,ORD2010,08-06-2024,12-06-2024,Second Class,CUST2351,Daniel Gupta,Consumer,Germany,Mumbai,P1002,Keyboard,10,3459.06
5871,ORD2418,28-02-2025,07-03-2025,Standard Class,CUST2982,Robert Patel,Home Office,Germany,Pune,P1007,Router,9,3923.7
5872,ORD1491,02-04-2025,10-04-2025,Standard Class,CUST2724,Jane Gupta,Consumer,USA,London,P1007,Router,6,3460.11
5873,ORD1923,19-12-2023,28-12-2023,Second Class,CUST3496,Jane Gupta,Home Office,USA,Toronto,P1005,Headphones,5,4754.14
5874,ORD2120,21-07-2023,26-07-2023,First Class,CUST1848,David Smith,Consumer,Germany,London,P1005,Headphones,6,2988.24
5875,ORD1173,27-02-2023,08-03-2023,Same Day,CUST1443,Priya Patel,Corporate,Canada,Bangalore,P1008,SSD,6,2474.74
5876,ORD1002,12-05-2025,16-05-2025,Same Day,CUST3129,Sarah Brown,Consumer,India,Berlin,P1002,Keyboard,4,2790.05
5877,ORD2402,07-02-2024,13-02-2024,Second Class,CUST2822,John Johnson,Consumer,USA,Toronto,P1005,Headphones,10,2946.31
5878,ORD2075,15-09-2024,23-09-2024,Second Class,CUST2073,Rahul Gupta,Corporate,India,Bangalore,P1003,Mouse,5,4088.5
5879,ORD2012,30-04-2024,07-05-2024,Standard Class,CUST1908,Jane Smith,Home Office,Germany,Toronto,P1001,Laptop,3,1342.29
5880,ORD1404,23-03-2023,25-03-2023,Same Day,CUST1435,Amit Brown,Corporate,UK,Delhi,P1006,Printer,3,4338.3
5881,ORD1239,09-12-2024,10-12-2024,First Class,CUST2676,Robert Sharma,Corporate,Canada,London,P1007,Router,9,1288.41
5882,ORD1580,08-07-2023,18-07-2023,Standard Class,CUST1880,,Corporate,Germany,Berlin,P1002,Keyboard,4,2150.31
5883,ORD1743,29-02-2024,08-03-2024,Second Class,CUST1322,Anjali Brown,Corporate,Germany,Berlin,,Keyboard,7,3217.67
5884,ORD1616,18-03-2023,24-03-2023,Same Day,CUST1557,Jane Davis,Consumer,Germany,Pune,P1006,Printer,4,2934.14
5885,ORD1775,22-06-2024,26-06-2024,Second Class,CUST3054,Michael Miller,Corporate,Canada,Berlin,P1001,Laptop,3,934.61
5886,ORD1033,22-05-2024,24-05-2024,Second Class,CUST2498,John Davis,Consumer,Canada,Toronto,P1002,Keyboard,9,3769.23
5887,ORD2208,22-10-2023,01-11-2023,Second Class,CUST3025,Amit Davis,Corporate,Canada,Berlin,P1005,Headphones,5,1517.06
5888,ORD1384,23-06-2023,28-06-2023,Same Day,CUST1468,Olivia Miller,Corporate,UK,New York,P1006,Printer,10,3813.44
5889,ORD1891,07-07-2024,12-07-2024,Second Class,CUST2870,Sneha Sharma,Consumer,UK,Pune,P1008,SSD,3,4503.48
5890,ORD1189,04-05-2024,12-05-2024,Same Day,CUST1369,Robert Miller,Home Office,UK,New York,P1002,Keyboard,5,967.14
5891,ORD2148,12-07-2023,22-07-2023,Second Class,CUST1711,David Gupta,Consumer,India,New York,P1007,Router,3,2945.38
5892,ORD2347,16-01-2024,22-01-2024,Same Day,CUST1472,Michael Smith,Consumer,Canada,Bangalore,P1005,Headphones,2,1945.2
5893,ORD1087,03-07-2024,04-07-2024,Second Class,CUST2105,Michael Davis,Home Office,Germany,Berlin,P1007,Router,8,1989.17
5894,ORD1986,24-11-2023,28-11-2023,Second Class,CUST3365,Jane Taylor,Corporate,UK,Mumbai,P1003,Mouse,6,2535.38
5895,ORD1615,30-04-2023,10-05-2023,Second Class,CUST2129,Robert Wilson,Home Office,India,Pune,P1005,Headphones,9,2633.39
5896,ORD1475,12-01-2025,17-01-2025,Same Day,CUST1187,Anjali Smith,Corporate,India,Toronto,P1007,Router,10,1112.96
5897,ORD1543,17-05-2024,21-05-2024,Standard Class,CUST2623,Sarah Gupta,Consumer,Canada,Delhi,P1002,Keyboard,2,2832.22
5898,ORD1074,28-07-2024,31-07-2024,Same Day,CUST1265,Robert Davis,Corporate,India,London,P1003,Mouse,5,1979.24
5899,ORD2252,03-06-2024,09-06-2024,Standard Class,CUST2949,Emily Brown,Corporate,India,Mumbai,P1001,Laptop,2,2298.75
5900,ORD1741,26-01-2023,31-01-2023,First Class,CUST2842,Amit Johnson,Corporate,India,Delhi,P1004,Monitor,8,4712.93
5901,ORD1048,19-03-2023,25-03-2023,Second Class,CUST3133,Priya Miller,Consumer,Germany,Bangalore,P1004,Monitor,10,883.69
5902,ORD1254,07-06-2023,11-06-2023,Standard Class,CUST3266,Priya Wilson,Home Office,India,Mumbai,P1002,Keyboard,8,1297.53
5903,ORD1293,31-01-2024,03-02-2024,Second Class,CUST1684,Sarah Gupta,Corporate,UnknownCountry,Bangalore,P1005,Headphones,6,1916.23
5904,ORD1283,30-08-2024,04-09-2024,Second Class,CUST2170,Daniel Gupta,Consumer,USA,Delhi,P1005,Headphones,7,1468.47
5905,ORD1980,02-06-2023,11-06-2023,Second Class,CUST1898,David Davis,Consumer,Canada,Mumbai,P1004,Monitor,4,942.11
5906,ORD1307,05-11-2024,13-11-2024,Same Day,CUST1410,Priya Patel,Home Office,USA,New York,P1006,Printer,5,3373.73
5907,ORD1146,19-04-2025,27-04-2025,Standard Class,CUST3077,Chris Johnson,Home Office,UnknownCountry,Pune,P1004,Monitor,10,3562.86
5908,ORD1293,23-10-2023,26-10-2023,Standard Class,CUST1698,Rahul Sharma,Consumer,UK,Berlin,P1005,Headphones,6,846.69
5909,ORD2050,13-12-2024,22-12-2024,Second Class,CUST1127,Chris Miller,Consumer,Germany,Berlin,P1004,Monitor,5,3108.2
5910,ORD1073,17-04-2025,18-04-2025,Second Class,CUST2669,Priya Gupta,Home Office,UK,Pune,P1003,Mouse,5,4700.16
5911,ORD1703,04-10-2023,14-10-2023,Invalid Mode,CUST2119,Anjali Wilson,Consumer,Germany,Berlin,P1005,Headphones,4,2471.82
5912,ORD1877,29-07-2024,02-08-2024,Second Class,CUST1836,Chris Wilson,Home Office,USA,Bangalore,P1003,Mouse,8,3383.41
5913,ORD1761,07-12-2024,15-12-2024,Same Day,CUST3217,Emily Johnson,Consumer,Germany,Bangalore,P1004,Monitor,2,580.19
5914,ORD1797,04-12-2023,08-12-2023,Second Class,CUST2720,David Patel,Corporate,Germany,Toronto,P1002,Keyboard,8,4556.45
5915,ORD1907,05-02-2023,11-02-2023,Standard Class,CUST2961,Jane Patel,Home Office,India,Bangalore,P1008,SSD,4,3956.86
5916,ORD1463,26-08-2023,01-09-2023,Second Class,CUST2523,Emily Smith,Consumer,USA,London,P1007,Router,9,1560.17
5917,ORD1112,24-12-2024,28-12-2024,Standard Class,CUST1319,Olivia Davis,Corporate,USA,Delhi,P1005,Headphones,1,4677.29
5918,ORD2300,01-11-2024,04-11-2024,Standard Class,CUST1340,Priya Davis,Home Office,USA,Delhi,P1003,Mouse,7,3884.56
5919,ORD1080,29-03-2025,05-04-2025,Same Day,CUST2725,,Corporate,India,Toronto,P1007,Router,5,2742.49
5920,ORD2105,22-02-2024,26-02-2024,First Class,CUST2758,Amit Johnson,Home Office,USA,London,P1008,SSD,10,3917.65
5921,ORD1165,30-03-2023,31-03-2023,First Class,CUST3383,Sneha Davis,Home Office,USA,London,P1003,Mouse,1,4086.87
5922,ORD1501,30-05-2023,07-06-2023,Second Class,CUST1526,Rahul Sharma,Home Office,UK,Toronto,P1006,Printer,4,4369.27
5923,ORD2352,09-05-2023,10-05-2023,Second Class,CUST1053,Daniel Sharma,Corporate,USA,Bangalore,P1002,Keyboard,3,1223.9
5924,ORD2415,06-02-2024,16-02-2024,Standard Class,CUST3285,Robert Sharma,Corporate,India,Pune,P1002,Keyboard,6,511.05
5925,ORD1789,28-10-2023,02-11-2023,First Class,CUST3478,Daniel Brown,Consumer,Germany,Toronto,P1007,Router,6,4639.22
5926,ORD2218,28-04-2024,07-05-2024,Same Day,CUST3394,John Smith,Home Office,India,Mumbai,P1003,Mouse,5,2303.85
5927,ORD1407,11-07-2023,14-07-2023,Standard Class,CUST1052,Daniel Taylor,Home Office,Germany,New York,P1007,Router,4,4567.73
5928,ORD1165,26-07-2023,31-07-2023,Second Class,CUST1482,Olivia Smith,Corporate,USA,Bangalore,P1008,SSD,2,3824.6
5929,ORD2276,21-12-2024,22-12-2024,First Class,CUST1660,Amit Brown,Consumer,Canada,Pune,P1005,Headphones,7,214.62
5930,,22-01-2023,01-02-2023,Second Class,CUST3288,Rahul Davis,Home Office,UnknownCountry,Delhi,P1008,SSD,2,675.71
5931,ORD2310,07-04-2023,08-04-2023,First Class,CUST1407,John Sharma,Consumer,Germany,Berlin,P1002,Keyboard,9,1547.28
5932,ORD1987,23-11-2024,24-11-2024,Second Class,CUST1137,Rahul Gupta,Home Office,Canada,Toronto,P1005,Headphones,7,3369.96
5933,,16-04-2023,17-04-2023,First Class,CUST2368,Sarah Johnson,Home Office,UK,Delhi,P1001,Laptop,3,4578.29
5934,ORD1785,01-12-2023,05-12-2023,Same Day,CUST1325,David Gupta,Home Office,USA,London,P1003,Mouse,1,2435.16
5935,ORD1774,10-04-2025,13-04-2025,Second Class,CUST1521,Chris Gupta,Corporate,India,New York,P1004,Monitor,5,4098.52
5936,ORD1531,10-06-2024,14-06-2024,Same Day,CUST2173,Anjali Miller,Consumer,Canada,Mumbai,P1002,Keyboard,2,2021.26
5937,ORD1893,01-01-2025,10-01-2025,Same Day,CUST1915,Anjali Smith,Corporate,USA,Berlin,P1008,SSD,3,802.38
5938,ORD2346,20-11-2023,28-11-2023,First Class,CUST3173,Sarah Sharma,Consumer,Germany,Pune,P1006,Printer,8,4130.41
5939,ORD1209,31-12-2099,26-04-2025,Standard Class,CUST1588,Rahul Patel,Corporate,Germany,Delhi,P1002,Keyboard,3,4946.85
5940,ORD1427,26-08-2023,01-09-2023,Second Class,CUST1877,David Brown,Home Office,USA,Bangalore,P1007,Router,5,4547.44
5941,ORD1268,28-05-2023,04-06-2023,Standard Class,CUST1068,Jane Wilson,Home Office,UK,Delhi,P1005,Headphones,4,4475.61
5942,ORD1743,26-01-2024,02-02-2024,Same Day,CUST2851,Robert Smith,Home Office,Canada,Pune,P1006,Printer,3,1817.96
5943,ORD1254,12-05-2024,17-05-2024,First Class,CUST1706,Jane Smith,Home Office,UK,Bangalore,P1004,Monitor,10,2705.86
5944,ORD2048,30-07-2024,03-08-2024,Second Class,CUST1410,Robert Miller,Corporate,UK,Toronto,P1001,Laptop,7,4736.91
5945,ORD1021,23-02-2025,26-02-2025,Same Day,CUST2195,Anjali Taylor,Corporate,India,Pune,P1007,Router,8,4143.11
5946,ORD1868,10-11-2024,17-11-2024,Second Class,CUST2148,,Home Office,Germany,London,P1002,Keyboard,10,2307.92
5947,ORD1871,06-11-2023,13-11-2023,Same Day,CUST2505,Rahul Smith,Consumer,Germany,Delhi,P1003,Mouse,8,4216.31
5948,ORD1931,16-12-2024,21-12-2024,First Class,CUST3231,Michael Patel,Home Office,UK,London,P1007,Router,8,1926.28
5949,ORD1603,29-10-2023,06-11-2023,Standard Class,CUST1195,Jane Davis,Corporate,Canada,Bangalore,P1003,Mouse,6,4632.89
5950,ORD1326,17-01-2025,26-01-2025,Second Class,CUST2986,Michael Wilson,Consumer,India,New York,P1002,Keyboard,7,3751.41
5951,ORD1465,15-06-2025,21-06-2025,Standard Class,CUST3017,Sneha Smith,Corporate,Canada,Delhi,P1003,Mouse,7,3986.54
5952,ORD1930,09-08-2024,18-08-2024,Standard Class,CUST1194,Michael Smith,Consumer,India,New York,P1004,Monitor,4,-100
5953,ORD1994,19-04-2024,29-04-2024,Standard Class,CUST1377,Michael Johnson,Corporate,USA,Delhi,P1001,Laptop,4,2537.96
5954,ORD1632,05-03-2023,15-03-2023,First Class,CUST2386,John Sharma,Consumer,Canada,Pune,P1006,Printer,9,660.99
5955,ORD1786,24-07-2023,26-07-2023,First Class,CUST2129,Anjali Taylor,Consumer,Canada,Toronto,P1006,Printer,8,4467.6
5956,ORD1781,05-10-2023,12-10-2023,Standard Class,CUST2727,Emily Johnson,Corporate,UK,Pune,P1003,Mouse,3,4978.73
5957,ORD1653,09-06-2025,14-06-2025,Second Class,CUST2976,John Wilson,Consumer,UnknownCountry,New York,P1008,SSD,2,1848.44
5958,ORD1482,22-07-2024,30-07-2024,Same Day,CUST1243,Chris Smith,Consumer,Germany,London,P1008,SSD,5,4565.76
5959,ORD1114,21-02-2024,02-03-2024,First Class,CUST2944,Robert Davis,Home Office,USA,Pune,P1004,Monitor,3,1011.06
5960,ORD1663,01-05-2025,06-05-2025,Second Class,CUST2761,John Sharma,Consumer,India,Bangalore,P1004,Monitor,8,4887.04
5961,ORD1114,13-05-2023,14-05-2023,Standard Class,CUST2825,Sarah Gupta,Consumer,Canada,Toronto,P1008,SSD,9,264.59
5962,ORD1185,20-03-2024,30-03-2024,Same Day,CUST1066,Priya Miller,Consumer,UK,Toronto,P1008,SSD,7,157.94
5963,ORD1689,10-12-2023,20-12-2023,Standard Class,CUST3391,Rahul Wilson,Home Office,USA,New York,P1004,Monitor,5,3085.48
5964,ORD2244,11-03-2023,18-03-2023,First Class,CUST1178,Michael Taylor,Corporate,Germany,Delhi,P1002,Keyboard,7,3297.12
5965,ORD1285,29-11-2023,05-12-2023,Same Day,CUST2247,Olivia Johnson,Home Office,UK,London,P1006,Printer,1,2630.64
5966,ORD2254,09-02-2023,16-02-2023,Standard Class,CUST1950,Robert Davis,Corporate,India,Pune,P1007,Router,7,4391.95
5967,ORD1160,02-03-2024,12-03-2024,Invalid Mode,CUST2005,Olivia Davis,Consumer,Canada,Bangalore,P1004,Monitor,5,1648.16
5968,ORD1353,30-06-2024,01-07-2024,Second Class,CUST1773,Michael Sharma,Corporate,UK,New York,P1005,Headphones,6,3929.05
5969,,19-02-2024,24-02-2024,Same Day,CUST1392,Chris Patel,Consumer,Germany,Toronto,P1005,Headphones,9,611.32
5970,ORD2253,22-04-2023,28-04-2023,Same Day,CUST2235,Sneha Smith,Home Office,Canada,New York,P1007,Router,10,522.7
5971,ORD2339,11-12-2024,21-12-2024,Same Day,CUST1067,Sneha Taylor,Consumer,USA,London,P1001,Laptop,8,4286.09
5972,ORD1804,01-02-2023,04-02-2023,Second Class,CUST2087,Olivia Taylor,Home Office,Canada,Pune,P1003,Mouse,5,2406
5973,ORD1839,14-05-2024,20-05-2024,First Class,CUST1134,Chris Smith,Home Office,India,Delhi,P1007,Router,2,3413.14
5974,ORD1923,27-09-2024,05-10-2024,First Class,CUST2822,John Wilson,Home Office,Germany,Toronto,P1007,Router,1,456.21
5975,ORD1698,12-02-2024,14-02-2024,Invalid Mode,CUST2787,Robert Brown,Corporate,Canada,London,,Mouse,2,746.53
5976,ORD1761,10-03-2023,17-03-2023,Standard Class,CUST1716,Robert Johnson,Corporate,USA,Delhi,P1003,Mouse,9,4610
5977,ORD2357,27-10-2023,04-11-2023,Same Day,CUST3400,Priya Taylor,Corporate,India,Bangalore,P1005,Headphones,7,4804.48
5978,ORD1150,13-09-2024,18-09-2024,First Class,CUST2091,Anjali Sharma,Consumer,UK,Mumbai,P1001,Laptop,1,3738.49
